A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
117	2492	3271	28.597294	607.98444	798.1619	1
159	2436	3274	38.755424	594.351	798.755	1
127	2394	3349	31.09601	584.0363	817.2046	1
142	2366	3318	34.765247	577.3471	809.64343	1
193	2409	3228	47.10281	587.78955	787.7132	1
137	2448	3318	33.53612	597.37067	809.5498	1
109	2410	3330	26.570627	588.12067	812.4095	1
153	2386	3346	37.32117	582.2514	816.50006	1
138	2352	3328	33.639313	573.78204	812.1251	1
154	2355	3333	37.5303	574.6451	813.34644	1
117	2316	3332	28.534016	565.05334	812.8877	1
118	2351	3385	28.768211	573.54	825.89886	1
144	2369	3376	35.0733	577.96	823.6949	1
160	2324	3384	38.949173	567.0296	825.75745	1
129	2322	3362	31.506958	566.6587	820.41187	1
72	2314	3421	17.541018	564.52527	834.8305	1
127	2357	3386	30.943007	575.0391	826.2661	1
154	2286	3392	37.56442	557.8508	827.5856	1
187	2235	3404	45.74905	545.3458	830.6432	1
143	2196	3444	34.99625	535.7534	840.42664	1
98	2303	3449	23.84536	561.8182	841.5056	1
96	2384	3338	23.323528	581.8176	814.48956	1
96	2436	3272	23.429428	594.47833	798.4796	1
192	2377	3383	46.794415	579.8797	825.52423	1
170	2247	3405	41.415768	548.2576	830.85596	1
146	2230	3371	35.658955	544.0492	822.6422	1
90	2262	3365	21.921543	551.84015	821.1161	1
68	2404	3349	16.633009	586.62256	817.05695	1
75	2545	3227	18.23798	621.0646	787.4719	1
180	2595	3208	43.81591	633.22345	782.7279	1
127	2516	3335	31.094896	613.9687	813.7802	1
83	2346	3363	20.264473	572.3169	820.67755	1
92	2343	3366	22.360212	571.78064	821.38983	1
115	2438	3263	28.07629	594.92096	796.2254	1
126	2513	3318	30.756319	613.1636	809.70264	1
154	2376	3385	37.60159	579.7447	825.8451	1
129	2328	3302	31.528982	568.0555	805.7808	1
140	2380	3300	34.264088	580.75305	805.16644	1
119	2431	3336	29.022032	593.1781	814.07367	1
110	2419	3308	26.878601	590.2493	807.1492	1
138	2427	3316	33.741264	592.2528	808.9957	1
124	2377	3314	30.231438	579.9748	808.733	1
120	2407	3316	29.337366	587.28827	809.14374	1
135	2415	3240	32.944202	589.29333	790.5462	1
142	2422	3332	34.624966	591.0402	812.95667	1
118	2419	3306	28.879944	590.2627	806.7257	1
112	2382	3336	27.370377	581.16895	814.00354	1
123	2427	3250	30.125446	592.20807	793.0924	1
101	2402	3340	24.630604	586.1702	815.0448	1
91	2382	3256	22.320602	581.3122	794.3918	1
143	2391	3334	34.98497	583.48334	813.5029	1
141	2412	3272	34.46754	588.5449	798.44977	1
89	2410	3320	21.596039	588.1225	810.12555	1
113	2400	3286	27.680634	585.68634	801.7007	1
138	2408	3369	33.65484	587.4737	821.9351	1
150	2400	3345	36.492714	585.6164	816.1549	1
132	2430	3290	32.257877	592.8991	802.696	1
84	2396	3314	20.425064	584.5888	808.5781	1
116	2431	3313	28.253107	593.21906	808.4605	1
146	2410	3295	35.72776	587.9867	803.9705	1
129	2417	3318	31.550858	589.6582	809.4734	1
116	2404	3315	28.30784	586.52716	808.92065	1
137	2405	3314	33.397346	586.9223	808.5303	1
141	2392	3296	34.477203	583.64764	804.3056	1
122	2383	3287	29.72904	581.39185	802.00146	1
146	2440	3311	35.512173	595.4368	807.8525	1
121	2390	3321	29.617914	583.2669	810.22577	1
121	2412	3324	29.587664	588.475	811.0547	1
160	2400	3324	39.05314	585.5524	811.1085	1
120	2425	3325	29.372252	591.7187	811.3212	1
112	2383	3280	27.335865	581.53723	800.2302	1
77	2576	3349	18.850637	628.6535	817.0726	1
75	2703	3385	18.273447	659.45087	825.9228	1
110	2785	3492	26.793564	679.6491	851.9929	1
144	2896	3496	35.10824	706.6717	853.08905	1
101	2908	3577	24.542616	709.5586	872.8453	1
226	2412	3695	55.022827	588.43365	901.47656	1
352	2213	3502	85.95784	539.98816	854.5589	1
539	2274	3497	131.62784	554.89624	853.25977	1
737	2775	3431	179.83194	677.1468	837.14044	1
790	2933	3659	192.65253	715.7509	892.69763	1
750	2540	3624	183.02826	619.6651	884.20306	1
860	1992	3431	209.8004	486.11487	837.2665	1
1108	1906	3382	270.45496	464.9537	825.17664	1
1472	1134	3282	359.12817	276.60385	800.74274	1
1732	2002	3163	422.5644	488.38882	771.6744	1
1915	1504	2954	467.3042	366.93076	720.7315	1
2044	1688	2640	498.66107	411.80988	644.2507	1
2124	1488	2884	518.37067	362.99982	703.734	1
2462	1018	2694	600.62085	248.30852	657.3641	1
2584	844	2307	630.44525	205.97835	562.96124	1
2712	982	2173	661.79346	239.63777	530.2704	1
2720	909	2480	663.7401	221.77101	605.05145	1
2860	294	2158	697.8994	71.69781	526.61957	1
2622	1932	2093	639.7269	471.43158	510.75952	1
2564	2463	2644	625.50354	600.8709	645.1155	1
2520	479	3175	614.8124	116.97274	774.7109	1
2467	678	3007	602.06354	165.50462	733.709	1
2552	2267	2743	622.6765	553.1548	669.22595	1
2781	1814	2227	678.45166	442.62085	543.3681	1
2717	2477	2311	663.017	604.4166	563.9168	1
2730	2463	2348	666.2355	601.0648	572.9576	1
2745	2150	2311	669.83484	524.5471	563.83746	1
2604	2209	2427	635.46704	538.924	592.15796	1
2689	1872	2460	656.1007	456.71463	600.1949	1
2660	1620	2473	649.12506	395.27914	603.3845	1
2709	1693	2427	660.90924	413.18402	592.2847	1
2659	1952	2336	648.8513	476.25342	570.0325	1
2694	2149	2374	657.23944	524.2883	579.23157	1
2677	2078	2394	653.11365	507.04922	584.07764	1
2648	2004	2449	646.20056	488.9224	597.65845	1
2660	1968	2418	649.00885	480.08713	590.056	1
2668	1956	2369	650.9243	477.2844	578.0957	1
2634	1930	2390	642.81476	470.87494	583.0782	1
2702	1960	2366	659.18097	478.16907	577.3503	1
2687	2025	2406	655.71173	494.0469	587.0807	1
2644	2074	2384	645.2195	506.03955	581.6749	1
2631	2009	2447	641.8665	490.2984	596.985	1
2649	1954	2406	646.38257	476.7923	587.109	1
2652	1950	2353	647.1962	475.78778	574.2377	1
2611	2051	2391	637.15967	500.43692	583.28705	1
2635	2040	2417	642.8268	497.81412	589.67865	1
2636	1968	2415	643.2315	480.18433	589.30927	1
2640	1918	2420	644.1793	467.91626	590.48145	1
2646	1999	2377	645.6257	487.81845	579.9949	1
2643	1996	2420	644.80975	487.03662	590.4102	1
2642	2089	2413	644.6271	509.72314	588.7955	1
2636	2017	2402	643.0707	492.263	586.10175	1
2646	2010	2432	645.5256	490.53714	593.3881	1
2615	1962	2453	637.97577	478.73703	598.5863	1
2633	2012	2435	642.5693	490.8683	594.0748	1
2631	2024	2446	642.00543	493.9198	596.86707	1
2618	2014	2407	638.80273	491.53723	587.331	1
2633	2038	2441	642.44495	497.2553	595.5894	1
2627	2000	2452	640.89355	488.02307	598.2276	1
2650	2055	2413	646.6983	501.45453	588.8825	1
2631	2028	2461	641.8767	494.7128	600.53143	1
2599	2006	2420	634.0504	489.4467	590.44006	1
2567	2049	2475	626.309	500.05676	603.8589	1
2600	2021	2409	634.43195	493.1477	587.73737	1
2590	1980	2448	632.042	483.18533	597.2095	1
2606	1946	2453	635.7535	474.7411	598.5015	1
2597	1989	2454	633.7662	485.28305	598.7095	1
2595	2032	2402	633.2453	495.83752	586.1196	1
2611	2093	2440	636.96857	510.63574	595.45013	1
2609	2043	2445	636.61945	498.40686	596.5684	1
2578	2022	2458	629.1289	493.40067	599.732	1
2586	1994	2431	630.9832	486.481	593.1453	1
2554	1981	2459	623.0677	483.32043	600.0501	1
2595	2029	2458	633.2561	495.04636	599.8435	1
2570	2027	2455	626.9985	494.54086	599.0501	1
2587	2020	2465	631.3177	492.99924	601.49005	1
2582	2042	2477	630.0006	498.15118	604.31323	1
2564	2034	2448	625.63495	496.40027	597.2164	1
2575	2040	2478	628.3017	497.8653	604.5909	1
2602	2027	2477	634.9315	494.61295	604.36743	1
2584	2045	2419	630.38257	499.00443	590.15533	1
2572	2054	2432	627.4743	501.26495	593.458	1
2557	2051	2483	623.9123	500.3717	605.83295	1
2553	1998	2487	623.0404	487.53275	606.78894	1
2543	1962	2459	620.41125	478.6738	600.0419	1
2558	1974	2451	624.0658	481.60953	598.1571	1
2565	2067	2507	625.87427	504.31693	611.67926	1
2553	2045	2472	623.01733	499.1012	603.2472	1
2542	2050	2455	620.3645	500.27863	599.135	1
2556	2022	2433	623.5452	493.42386	593.6276	1
2567	2030	2471	626.422	495.21924	602.8818	1
2519	2025	2487	614.5226	493.99435	606.7456	1
2540	2040	2504	619.8672	497.65335	610.9623	1
2563	2057	2481	625.31726	501.97742	605.3797	1
2555	2057	2484	623.51984	501.79306	606.1122	1
2552	2019	2487	622.6187	492.52206	606.82794	1
2566	1997	2470	626.0111	487.28238	602.79004	1
2551	2008	2497	622.47815	489.87994	609.262	1
2514	2008	2478	613.40607	490.04462	604.63586	1
2542	2021	2487	620.3693	493.04004	606.8851	1
2509	2045	2451	612.23376	498.94122	598.0065	1
2555	2059	2462	623.44305	502.43964	600.6115	1
2526	1998	2493	616.4546	487.42978	608.33417	1
2533	1960	2515	618.1197	478.12598	613.6778	1
2540	2040	2513	619.66626	497.8444	613.2779	1
2558	2067	2488	624.0912	504.38086	607.13245	1
2543	2052	2499	620.52234	500.58926	609.824	1
2534	2011	2499	618.3883	490.73944	609.8233	1
2550	2017	2449	622.29614	492.1382	597.5489	1
2546	2035	2508	621.11444	496.43457	612.0454	1
2528	2024	2506	616.7172	493.80515	611.48596	1
2526	2034	2491	616.31525	496.28824	607.888	1
2563	2039	2483	625.3333	497.464	605.77747	1
2513	2011	2498	613.24054	490.74033	609.56464	1
2503	2038	2497	610.61475	497.30194	609.2015	1
2562	2008	2493	625.1696	489.83878	608.3829	1
2482	2002	2470	605.5291	488.6046	602.7297	1
2531	2028	2474	617.54364	494.8643	603.5954	1
2516	2033	2572	613.8082	496.03625	627.56635	1
2510	2038	2511	612.32556	497.15997	612.62317	1
2543	2082	2531	620.5235	507.91098	617.50446	1
2518	1959	2486	614.3581	478.09796	606.6172	1
2534	1956	2503	618.3863	477.30463	610.6116	1
2529	2027	2468	617.13477	494.46747	602.22156	1
2510	2079	2481	612.4405	507.25546	605.3478	1
2550	2065	2484	622.14075	503.79675	606.1712	1
2550	2017	2468	622.2467	492.17984	602.2608	1
2543	2019	2455	620.5067	492.66196	599.13336	1
2530	2011	2471	617.2537	490.65942	602.98956	1
2545	2023	2518	621.086	493.71017	614.3632	1
2540	2041	2479	619.7098	498.00766	604.9354	1
2506	2014	2451	611.4573	491.32593	598.139	1
2537	2034	2464	619.08606	496.20056	601.2777	1
2513	2025	2453	613.0946	494.0696	598.4625	1
2548	2050	2464	621.69653	500.08408	601.2702	1
2570	2039	2504	627.09454	497.51917	610.8704	1
2544	2036	2443	620.8036	496.75992	596.002	1
2540	2102	2487	619.68756	512.8341	606.8505	1
2546	2055	2452	621.19446	501.47247	598.37463	1
2546	2029	2491	621.1725	495.04224	607.7756	1
2546	1988	2449	621.3158	485.0821	597.6599	1
2558	2057	2463	624.0423	501.89822	601.00244	1
2534	2054	2455	618.1841	501.27783	599.0458	1
2568	2102	2481	626.5056	512.81757	605.41583	1
2578	2069	2455	628.9599	504.8111	599.0513	1
2578	2026	2456	629.1319	494.3073	599.2117	1
2546	2044	2442	621.19476	498.69962	595.8304	1
2558	2031	2448	624.10657	495.65414	597.33264	1
2593	2062	2443	632.68555	503.10846	596.1487	1
2597	2045	2445	633.7135	498.99692	596.5755	1
2601	2084	2443	634.70337	508.6079	596.0032	1
2598	2071	2413	634.01965	505.3259	588.6997	1
2577	2063	2447	628.7694	503.26077	597.02795	1
2592	2031	2448	632.5185	495.50046	597.34717	1
2601	2026	2402	634.715	494.4536	586.155	1
2575	2037	2434	628.3495	497.04343	593.9162	1
2570	2087	2412	627.17584	509.24536	588.5578	1
2576	2059	2392	628.53424	502.29633	583.73016	1
2582	2060	2420	630.01483	502.5281	590.5048	1
2575	1969	2463	628.2357	480.3333	601.05676	1
2617	2035	2465	638.5558	496.50244	601.43396	1
2582	2088	2429	629.9248	509.35934	592.61145	1
2576	2075	2431	628.6228	506.34293	593.21954	1
2616	2067	2463	638.3761	504.2741	601.01904	1
2566	2038	2443	626.1481	497.37527	596.02264	1
2574	1990	2405	628.0863	485.58337	586.9223	1
2604	2040	2408	635.2684	497.8116	587.54266	1
2595	2036	2389	633.18695	496.88367	582.81464	1
2587	2073	2361	631.2756	505.82315	576.02844	1
2589	2053	2411	631.64606	500.94788	588.31665	1
2571	2055	2409	627.42365	501.3113	587.6793	1
2594	2035	2434	632.917	496.49774	593.7783	1
2594	2063	2431	632.8277	503.26575	593.2379	1
2603	2031	2401	635.18243	495.5352	585.7524	1
2601	2086	2367	634.72614	509.08905	577.53937	1
2591	2074	2421	632.0944	506.0664	590.6706	1
2619	2072	2429	638.9441	505.52695	592.7543	1
2587	2002	2440	631.2105	488.43768	595.314	1
2602	1981	2466	634.82745	483.4586	601.6156	1
2564	2076	2417	625.71625	506.5717	589.8441	1
2584	2092	2427	630.56744	510.49838	592.0882	1
2587	2088	2462	631.1547	509.48047	600.6318	1
2569	2058	2383	626.9511	502.2611	581.52484	1
2606	2062	2415	635.85767	503.12048	589.24713	1
2589	2072	2424	631.7011	505.50052	591.5061	1
2592	2042	2397	632.36017	498.28998	584.91504	1
2565	2032	2433	625.7586	495.8193	593.6322	1
2564	2060	2382	625.66223	502.59808	581.0942	1
2585	2077	2436	630.69794	506.8693	594.29254	1
2555	2044	2413	623.51965	498.6259	588.6874	1
2619	2073	2402	639.0796	505.72714	586.1663	1
2580	2051	2420	629.53577	500.4909	590.3781	1
2587	2060	2401	631.2884	502.65738	585.8061	1
2571	2083	2448	627.442	508.36758	597.3563	1
2554	2096	2417	623.2543	511.38254	589.6825	1
2585	2065	2443	630.72614	503.89548	596.1402	1
2559	2039	2453	624.5035	497.41354	598.5403	1
2566	1987	2453	626.08014	484.8604	598.55786	1
2575	2040	2412	628.3074	497.72427	588.5789	1
2561	2091	2482	624.78	510.32574	605.5321	1
2551	2117	2427	622.44226	516.571	592.1153	1
2567	2085	2446	626.4401	508.8553	596.8704	1
2532	2055	2444	617.78217	501.35785	596.3926	1
2556	2043	2427	623.6625	498.4291	592.2447	1
2552	2085	2499	622.79486	508.84637	609.7201	1
2565	2035	2485	625.7541	496.5371	606.22284	1
2529	2049	2446	617.10126	500.0047	596.8106	1
2566	2050	2476	626.02655	500.17767	604.0394	1
2539	2058	2435	619.46844	502.1567	594.0527	1
2570	2071	2413	627.1822	505.3683	588.8435	1
2572	2067	2430	627.6538	504.2303	592.96173	1
2567	2042	2460	626.4082	498.1319	600.3522	1
2545	2071	2445	620.99744	505.3127	596.5226	1
2545	2093	2495	620.9877	510.57663	608.8461	1
2532	2100	2457	617.836	512.4339	599.6075	1
2570	2081	2493	626.96954	507.69327	608.4095	1
2529	1992	2476	616.9685	486.02588	604.2408	1
2566	2009	2457	626.07605	490.28088	599.5808	1
2522	2072	2463	615.3299	505.44894	600.9988	1
2534	2092	2458	618.30206	510.37665	599.83344	1
2548	2109	2487	621.69025	514.60736	606.8584	1
2511	2034	2474	612.75366	496.41663	603.6154	1
2543	2051	2479	620.46594	500.34085	604.9579	1
2556	2048	2485	623.5451	499.59326	606.36816	1
2518	2052	2481	614.3308	500.71417	605.36127	1
2517	2047	2460	614.1318	499.39017	600.14923	1
2530	2065	2456	617.3381	503.98004	599.2473	1
2535	2074	2454	618.4314	506.1263	598.7638	1
2510	2056	2485	612.5013	501.70627	606.30786	1
2507	2035	2465	611.61176	496.63248	601.37195	1
2530	2073	2481	617.3963	505.8139	605.3405	1
2503	2048	2444	610.73694	499.64102	596.3573	1
2547	2065	2474	621.3908	503.79266	603.62476	1
2512	2069	2498	612.87134	504.8253	609.6186	1
2498	2090	2469	609.5846	510.04977	602.5558	1
2540	2052	2474	619.78827	500.801	603.71826	1
2556	2009	2453	623.644	490.26923	598.58167	1
2524	1984	2479	615.9687	484.0657	604.77673	1
2527	2075	2475	616.70856	506.38312	603.82745	1
2520	2098	2465	614.91956	511.9159	601.5471	1
2525	2090	2442	616.01855	509.87717	595.923	1
2549	2047	2476	622.04004	499.35822	604.1748	1
2550	2050	2475	622.0895	500.1255	603.9118	1
2544	2052	2487	620.7699	500.77682	606.85315	1
2530	2062	2494	617.25336	503.17868	608.63	1
2525	2027	2488	616.12006	494.47482	607.07996	1
2549	2065	2476	621.84125	503.8464	604.02686	1
2519	2039	2450	614.6349	497.40775	597.75635	1
2541	2066	2478	620.00525	504.09515	604.6974	1
2516	2019	2468	613.98193	492.63956	602.1895	1
2527	2058	2490	616.6225	502.1324	607.54584	1
2529	2053	2442	617.02545	500.8467	595.76483	1
2503	2051	2485	610.64575	500.38535	606.4478	1
2498	2063	2490	609.46136	503.41824	607.51526	1
2524	2108	2478	615.8053	514.3333	604.6026	1
2527	2040	2452	616.6439	497.78372	598.2977	1
2533	2016	2449	618.13214	491.98993	597.5204	1
2538	2015	2483	619.2102	491.66748	605.95166	1
2515	2078	2465	613.77014	507.10394	601.40924	1
2519	2104	2472	614.59467	513.28516	603.21875	1
2526	2072	2502	616.30865	505.5386	610.5404	1
2517	2031	2475	614.22955	495.61728	603.9903	1
2548	2059	2499	621.6131	502.50482	609.65015	1
2508	2049	2464	611.95233	500.01413	601.16205	1
2492	2029	2458	607.98676	494.9661	599.79974	1
2521	2084	2461	615.01697	508.53635	600.3905	1
2514	2030	2516	613.4918	495.21704	614.01935	1
2530	2061	2454	617.44073	502.8801	598.87866	1
2507	2047	2430	611.72473	499.47598	592.8383	1
2520	2053	2482	614.9079	500.93137	605.5178	1
2499	2033	2477	609.8441	495.94492	604.397	1
2510	2054	2472	612.4266	501.27707	603.0721	1
2530	2106	2469	617.4088	513.8373	602.39935	1
2505	2078	2447	611.27026	506.91675	597.14404	1
2515	2098	2487	613.56305	511.79312	606.86426	1
2520	2014	2470	614.88275	491.35214	602.7336	1
2531	2015	2464	617.54395	491.6912	601.20795	1
2490	2078	2478	607.50543	506.95465	604.6824	1
2516	2122	2418	613.8605	517.82404	589.91705	1
2559	2145	2439	624.28046	523.47864	595.1151	1
2537	2056	2496	619.1243	501.6015	609.11615	1
2550	2058	2440	622.2548	502.1645	595.342	1
2550	2076	2435	622.0868	506.6254	594.04553	1
2535	2073	2458	618.4755	505.83923	599.84796	1
2548	2070	2470	621.76276	504.99548	602.7452	1
2548	2076	2442	621.7229	506.51334	595.73334	1
2563	2083	2453	625.31433	508.27682	598.4295	1
2556	2092	2415	623.57434	510.47018	589.3692	1
2543	2090	2460	620.53394	509.90027	600.1435	1
2568	2075	2458	626.5975	506.40106	599.80206	1
2578	2093	2443	629.0681	510.69455	596.06134	1
2551	2125	2375	622.40186	518.48145	579.6082	1
2567	2092	2391	626.24756	510.5688	583.3899	1
2577	2101	2418	628.79266	512.5386	589.9901	1
2562	2082	2441	625.12616	507.92166	595.6646	1
2600	2035	2424	634.3843	496.55206	591.4649	1
2568	2077	2420	626.62494	506.78235	590.4414	1
2573	2095	2420	627.726	511.2184	590.5808	1
2593	2112	2450	632.6375	515.25104	597.7956	1
2580	2089	2450	629.62885	509.70352	597.8293	1
2549	2088	2432	622.0576	509.43527	593.5271	1
2543	2058	2360	620.4448	502.12195	575.8037	1
2576	2099	2386	628.59357	512.27124	582.22943	1
2591	2068	2434	632.12305	504.4893	593.8408	1
2565	2070	2382	625.8162	504.96643	581.13074	1
2587	2076	2405	631.1666	506.59695	586.73315	1
2610	2101	2434	636.9268	512.711	593.89307	1
2590	2043	2465	631.8914	498.59854	601.5777	1
2581	2044	2424	629.77563	498.80966	591.375	1
2618	2080	2358	638.7033	507.53537	575.4264	1
2600	2139	2396	634.40735	521.80255	584.6874	1
2590	2108	2379	632.0001	514.3876	580.3959	1
2608	2110	2400	636.31696	514.9287	585.52856	1
2564	2043	2376	625.6383	498.39066	579.68665	1
2600	2047	2364	634.4257	499.44186	576.8899	1
2597	2091	2359	633.6954	510.14175	575.6054	1
2601	2107	2385	634.62054	514.1229	582.0563	1
2577	2129	2413	628.68976	519.40845	588.71564	1
2617	2089	2394	638.4512	509.69604	584.1145	1
2612	2066	2392	637.38025	504.01746	583.59595	1
2595	2088	2376	633.27496	509.53217	579.6344	1
2617	2093	2398	638.455	510.78885	585.01416	1
2616	2101	2396	638.22437	512.6169	584.60187	1
2584	2051	2365	630.5918	500.388	577.1374	1
2595	2139	2395	633.17773	521.81213	584.43335	1
2605	2090	2409	635.5982	509.91644	587.6747	1
2615	2085	2412	638.0521	508.78894	588.61066	1
2598	2067	2394	633.9251	504.35895	584.2572	1
2575	2065	2383	628.20325	503.81107	581.4418	1
2586	2154	2424	631.0386	525.6285	591.5088	1
2571	2123	2428	627.37366	518.0365	592.4451	1
2600	2076	2450	634.3563	506.51425	597.84906	1
2562	2051	2383	625.1388	500.43423	581.41046	1
2581	2031	2411	629.8429	495.6308	588.205	1
2583	2121	2368	630.307	517.45844	577.7776	1
2603	2140	2438	635.038	522.0409	594.87274	1
2575	2095	2400	628.28284	511.18643	585.7016	1
2579	2072	2411	629.35297	505.62363	588.3037	1
2577	2099	2427	628.7507	512.12646	592.1576	1
2544	2066	2423	620.69775	504.11554	591.2744	1
2582	2092	2433	630.07275	510.36502	593.587	1
2561	2088	2429	624.8553	509.50836	592.7588	1
2583	2121	2426	630.32446	517.60767	592.0359	1
2564	2107	2411	625.6795	514.06195	588.24664	1
2557	2090	2406	623.8562	509.95715	586.987	1
2560	2082	2414	624.5902	507.93274	588.9919	1
2537	2039	2455	619.055	497.6138	599.0579	1
2572	2083	2422	627.4648	508.23874	590.8925	1
2517	2118	2422	614.04095	516.7358	590.8923	1
2568	2104	2445	626.5184	513.4201	596.6881	1
2551	2118	2462	622.36237	516.81287	600.66766	1
2546	2012	2450	621.29785	490.99393	597.8269	1
2561	2075	2423	624.8806	506.21225	591.1606	1
2559	2132	2411	624.42804	520.14154	588.39264	1
2525	2112	2443	616.1599	515.4441	596.05695	1
2553	2090	2462	622.9375	509.97217	600.71924	1
2539	2083	2448	619.47284	508.17557	597.3157	1
2536	2071	2450	618.8069	505.28882	597.87115	1
2532	2097	2444	617.77313	511.57004	596.2948	1
2530	2105	2442	617.23676	513.62134	595.8641	1
2517	2090	2505	614.0932	509.8678	611.30756	1
2529	2084	2471	617.13983	508.39188	602.8171	1
2574	2121	2417	628.1174	517.6416	589.6899	1
2536	2108	2462	618.7675	514.2863	600.74396	1
2526	2100	2495	616.2388	512.43317	608.67694	1
2534	2048	2445	618.3954	499.75308	596.69464	1
2524	2078	2443	615.96027	506.94778	596.02765	1
2522	2089	2433	615.31287	509.77466	593.621	1
2515	2137	2476	613.5793	521.46344	604.0481	1
2526	2068	2492	616.4068	504.69962	608.03156	1
2517	2062	2471	614.0361	503.1208	602.9074	1
2528	2005	2465	616.8047	489.19724	601.55914	1
2490	2048	2471	607.62103	499.5959	602.98566	1
2503	2117	2463	610.80664	516.5422	601.0009	1
2543	2092	2495	620.47266	510.41245	608.8163	1
2509	2061	2458	612.2942	502.76575	599.7732	1
2545	2076	2492	621.0683	506.6484	608.0694	1
2536	2074	2448	618.8606	506.01752	597.2665	1
2530	2071	2481	617.2885	505.24567	605.2926	1
2517	2100	2504	614.09515	512.3868	610.8822	1
2467	2054	2479	602.03845	501.1608	604.91425	1
2541	2058	2484	619.997	502.06793	606.08185	1
2532	2077	2447	617.7492	506.89044	597.1041	1
2515	2081	2472	613.78125	507.73618	603.05304	1
2517	2080	2495	614.15015	507.48746	608.784	1
2515	2072	2463	613.7057	505.63776	601.006	1
2499	2103	2459	609.83673	513.16437	599.93384	1
2497	2070	2460	609.24506	505.15186	600.3208	1
2527	2087	2454	616.50494	509.13184	598.896	1
2512	2075	2486	612.956	506.18405	606.4642	1
2532	2023	2492	617.7379	493.56998	608.06836	1
2524	2059	2500	615.8413	502.45157	609.9106	1
2530	2116	2455	617.3798	516.27673	599.1002	1
2493	2103	2472	608.2051	513.0578	603.13055	1
2518	2092	2469	614.3178	510.3502	602.5163	1
2486	2060	2454	606.47864	502.60324	598.779	1
2508	2066	2449	612.0567	504.01428	597.6744	1
2512	2063	2454	612.8822	503.2713	598.821	1
2533	2072	2477	617.9601	505.49875	604.4536	1
2514	2079	2491	613.39233	507.1814	607.9188	1
2493	2097	2446	608.32367	511.64883	596.8811	1
2501	2080	2505	610.1835	507.5513	611.2267	1
2518	2090	2478	614.2887	510.03864	604.52356	1
2506	2033	2495	611.4821	496.16248	608.86084	1
2520	2104	2502	614.7802	513.3797	610.43726	1
2515	2059	2479	613.7261	502.3063	604.9296	1
2512	2055	2452	612.8152	501.49738	598.26044	1
2493	2120	2494	608.27313	517.33466	608.5755	1
2480	2128	2496	605.12915	519.15674	609.01996	1
2484	2079	2461	606.21466	507.31808	600.42755	1
2545	2020	2470	620.94946	492.9573	602.62256	1
2490	2057	2439	607.45416	501.8357	595.17737	1
2503	2119	2488	610.7971	516.91895	607.15326	1
2489	2140	2475	607.4092	522.058	603.8182	1
2517	2120	2483	614.06525	517.19055	605.9342	1
2546	2086	2441	621.3024	508.97876	595.5493	1
2529	2064	2447	617.1513	503.50143	597.1875	1
2565	2102	2463	625.7445	512.9874	600.90875	1
2486	2118	2492	606.5191	516.68066	607.9335	1
2513	2077	2464	613.185	506.8852	601.3332	1
2557	2111	2444	623.9426	515.1214	596.2376	1
2503	2087	2410	610.6798	509.2025	588.03784	1
2512	2116	2437	612.8809	516.33575	594.59143	1
2565	2122	2422	625.9428	517.7653	590.9799	1
2533	2080	2459	617.96326	507.4278	599.9633	1
2519	2075	2471	614.7476	506.35934	602.8349	1
2544	2113	2461	620.73267	515.464	600.4327	1
2516	2123	2387	613.79175	518.111	582.51324	1
2548	2133	2430	621.684	520.4006	592.9814	1
2516	2096	2446	613.9257	511.5287	596.8714	1
2541	2071	2445	619.8859	505.20926	596.646	1
2539	2045	2422	619.5161	499.0049	590.8529	1
2541	2120	2438	620.0881	517.37067	594.9011	1
2548	2156	2390	621.6522	526.1466	583.18616	1
2563	2117	2407	625.3556	516.4586	587.38837	1
2561	2099	2427	624.84906	512.1624	592.1338	1
2547	2123	2416	621.3704	518.04034	589.4957	1
2521	2094	2405	615.0509	510.954	586.8313	1
2583	2062	2374	630.3585	503.09674	579.1681	1
2550	2067	2443	622.1702	504.4552	595.9807	1
2555	2130	2384	623.3286	519.6969	581.80505	1
2517	2107	2407	614.1249	514.0109	587.3312	1
2529	2086	2443	616.97687	508.9632	596.1046	1
2570	2092	2421	627.0335	510.4031	590.61066	1
2568	2096	2435	626.4884	511.49475	594.0767	1
2575	2049	2416	628.3766	499.835	589.56647	1
2576	2084	2393	628.5638	508.37997	583.93475	1
2564	2153	2341	625.7194	525.35693	571.14514	1
2564	2123	2394	625.60767	518.129	584.11896	1
2590	2125	2420	631.84564	518.57635	590.4669	1
2593	2072	2417	632.6979	505.5615	589.67365	1
2570	2014	2399	627.13556	491.4571	585.3365	1
2564	2127	2389	625.7205	519.0587	582.8819	1
2565	2111	2371	625.9385	514.98676	578.57745	1
2565	2099	2367	625.8846	512.1125	577.5677	1
2596	2110	2397	633.4552	514.8344	584.9809	1
2610	2120	2391	636.8836	517.3715	583.352	1
2572	2091	2402	627.52966	510.15192	586.0605	1
2572	2102	2454	627.4782	512.8009	598.69946	1
2556	2081	2380	623.5645	507.8253	580.6662	1
2561	2134	2386	624.7771	520.69794	582.24396	1
2589	2102	2425	631.8138	512.8351	591.7417	1
2559	2111	2374	624.43567	515.1966	579.3626	1
2587	2090	2393	631.2868	509.85925	583.96875	1
2584	2109	2419	630.4032	514.55396	590.14844	1
2562	2072	2369	625.1869	505.59726	578.0537	1
