A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-4220	2160	3349	-1029.5714	527.099	817.09906	4
-3508	1139	2468	-855.9229	277.9964	602.3063	4
-2591	406	1095	-632.0889	99.0474	267.29504	4
-2101	645	586	-512.5485	157.46	143.06833	4
-1710	1053	647	-417.22794	256.92096	157.85683	4
-1509	965	924	-368.25998	235.44038	225.5168	4
-1939	1282	1285	-473.15945	312.7009	313.44165	4
-2426	1401	1686	-591.8271	341.74246	411.28604	4
-3444	990	1814	-840.2481	241.65257	442.72778	4
-4409	2081	1998	-1075.7688	507.78397	487.48123	4
-5473	2589	2120	-1335.3561	631.67505	517.3401	4
-6358	2370	2119	-1551.4465	578.3654	516.96606	4
-6765	2157	2226	-1650.6272	526.39325	543.12024	4
-5667	1314	2258	-1382.8179	320.73734	550.8324	4
-3342	234	1453	-815.3869	57.045563	354.57193	4
-2999	87	882	-731.82007	21.162296	215.20059	4
-3455	112	592	-843.03503	27.437893	144.39572	4
-4372	232	155	-1066.7831	56.689274	37.811607	4
-4790	987	-21	-1168.874	240.82253	-5.0644145	4
-4353	1527	230	-1062.0267	372.56982	56.17921	4
-3558	1989	566	-868.15106	485.3402	138.11586	4
-2847	1950	934	-694.7743	475.80908	227.86163	4
-2354	1525	750	-574.2914	372.15305	183.03127	4
-2367	1499	794	-577.532	365.86026	193.6806	4
-2507	1568	950	-611.74506	382.59402	231.78812	4
-2451	1335	1081	-598.0206	325.82086	263.73203	4
-2284	1374	1046	-557.414	335.15024	255.29622	4
-2465	1228	1038	-601.4194	299.57462	253.36673	4
-2825	1137	867	-689.207	277.35773	211.50032	4
-3324	1195	888	-811.10333	291.5592	216.61288	4
-4016	1349	1071	-979.88306	329.06534	261.2916	4
-4863	1517	1303	-1186.5819	370.12796	318.01425	4
-5035	1525	1475	-1228.5304	372.00916	359.88016	4
-5277	1493	1342	-1287.4933	364.2438	327.40735	4
-6495	1431	1356	-1584.8339	349.09064	330.96243	4
-6210	1098	1205	-1515.244	267.86826	294.0974	4
-4374	1057	840	-1067.2527	257.85333	205.00815	4
-3722	1394	802	-908.16833	340.17996	195.6842	4
-3675	1571	1176	-896.8101	383.2219	286.9457	4
-3396	1207	1006	-828.5952	294.50684	245.48868	4
-2369	1004	558	-577.9378	244.94392	136.1974	4
-1877	1027	646	-457.88794	250.53186	157.5639	4
-1726	1100	789	-421.20316	268.4379	192.45618	4
-1884	1490	1107	-459.62024	363.44293	270.0458	4
-2177	1838	1439	-531.177	448.54666	351.21136	4
-2592	1842	1861	-632.45465	449.38992	454.05832	4
-2454	1861	2308	-598.7185	453.97815	563.2203	4
-2386	1621	2358	-582.0707	395.41183	575.30475	4
-2147	1112	1905	-523.85266	271.29932	464.83212	4
-2002	785	1260	-488.51083	191.61902	307.43134	4
-2092	859	1102	-510.5002	209.50389	268.89288	4
-2721	952	1306	-663.9885	232.40958	318.5547	4
-2918	1056	1403	-712.01465	257.596	342.2702	4
-3919	1440	1469	-956.1465	351.42508	358.32358	4
-5629	2019	1952	-1373.5475	492.51434	476.35968	4
-6631	2396	2224	-1617.9124	584.729	542.66364	4
-7173	2269	1810	-1750.3022	553.74536	441.7196	4
-6083	1663	1303	-1484.2986	405.75198	317.8368	4
-5449	1153	1294	-1329.5731	281.27206	315.64255	4
-4487	1005	1307	-1094.7922	245.2896	318.91992	4
-3366	1229	1097	-821.37	299.94565	267.62854	4
-2369	1285	830	-577.9728	313.57416	202.46106	4
-1746	1411	708	-426.05615	344.223	172.69542	4
-1222	1233	677	-298.12393	300.75912	165.25418	4
-1225	1124	675	-298.7935	274.14072	164.74182	4
-1628	956	510	-397.15442	233.23254	124.49772	4
-2384	1016	578	-581.61993	247.81313	141.12883	4
-2694	1056	663	-657.21857	257.6279	161.87915	4
-2713	1123	810	-661.91724	273.92502	197.65923	4
-3357	1417	960	-819.08606	345.69986	234.33765	4
-4659	1851	1539	-1136.8417	451.7544	375.58853	4
-6579	2294	2078	-1605.2705	559.85535	507.08496	4
-7301	2737	3083	-1781.4988	667.85846	752.3229	4
-5704	2310	3722	-1391.6785	563.6971	908.18176	4
-4803	1409	2883	-1172.0149	343.8561	703.3499	4
-3785	641	2122	-923.64056	156.36159	517.6619	4
-2671	711	1606	-651.7365	173.36494	391.76483	4
-1644	1087	1216	-401.11288	265.12515	296.5831	4
-1310	1485	1147	-319.57748	362.444	279.77655	4
-1181	1343	1386	-288.11887	327.59485	338.20135	4
-1401	736	1546	-341.76065	179.51787	377.24963	4
-1906	-856	1365	-465.13098	-208.75105	333.0428	4
-2508	-5	1010	-611.9619	-1.3344665	246.4816	4
-2804	1597	820	-684.1366	389.55524	200.13219	4
-4498	1783	664	-1097.5508	434.9956	162.0761	4
-6571	1967	640	-1603.2565	479.9881	156.0776	4
-8092	1725	756	-1974.5687	420.89307	184.54953	4
-7701	1379	987	-1879.0465	336.59036	240.90642	4
-5975	955	941	-1457.8489	232.91708	229.63115	4
-4825	1204	1109	-1177.4177	293.80402	270.56616	4
-3422	1413	1228	-835.00745	344.81213	299.6552	4
-2613	1462	987	-637.50745	356.6281	240.94225	4
-1840	1248	736	-449.01898	304.4773	179.56955	4
-1496	924	508	-365.08572	225.42671	123.88132	4
-1187	764	397	-289.5621	186.30447	96.962975	4
-1532	673	579	-373.81982	164.18723	141.34906	4
-2158	109	614	-526.4871	26.500107	149.74635	4
-2406	197	615	-587.0816	47.970074	149.95766	4
-2747	1408	1046	-670.2329	343.63855	255.20511	4
-4127	1878	1195	-1006.9706	458.22458	291.64825	4
-7015	2465	1402	-1711.7147	601.5545	342.09332	4
-8025	3273	2394	-1958.1062	798.59424	584.09216	4
-6443	3117	3873	-1572.1321	760.61597	944.94446	4
-4913	2004	3110	-1198.8822	488.86823	758.9242	4
-3969	691	1728	-968.4581	168.60698	421.68185	4
-3084	421	1319	-752.5628	102.80606	321.7441	4
-2302	509	727	-561.7373	124.09907	177.48799	4
-1652	874	797	-403.20874	213.34398	194.4321	4
-1222	1452	947	-298.28613	354.33517	231.04855	4
-1491	1483	1137	-363.90594	361.73975	277.4723	4
-2027	228	1452	-494.50763	55.637142	354.3114	4
-2590	730	1403	-631.96765	178.1399	342.27444	4
-3114	1553	1288	-759.7828	378.92386	314.2739	4
-5051	1718	1100	-1232.4967	419.259	268.3049	4
-6192	1437	1129	-1510.8737	350.74554	275.42636	4
-7827	1180	1102	-1909.8126	287.96573	268.77374	4
-7479	1115	1150	-1824.9543	271.976	280.67926	4
-5881	881	1128	-1434.9923	215.06023	275.19086	4
-4198	1087	1241	-1024.3638	265.1983	302.83798	4
-2878	1238	1200	-702.3503	301.95728	292.8616	4
-1963	1246	1041	-478.95633	304.10416	254.01793	4
-1295	1152	623	-315.90448	281.0294	151.95497	4
-813	941	439	-198.40047	229.54762	107.14532	4
-895	936	364	-218.26176	228.31725	88.89655	4
-1361	1178	383	-332.03674	287.42914	93.40958	4
-2641	1468	550	-644.42676	358.30908	134.2993	4
-3295	1637	904	-803.86536	399.3475	220.5155	4
-3832	1500	1074	-934.97064	366.11243	262.06772	4
-5220	1564	1546	-1273.6395	381.7137	377.16885	4
-7707	2056	2310	-1880.4093	501.73303	563.7506	4
-8387	3210	3558	-2046.5013	783.219	868.1817	4
-5575	2520	3630	-1360.1984	614.8542	885.7938	4
-4778	1853	2944	-1165.7185	452.1297	718.29266	4
-3954	857	2161	-964.82263	209.05135	527.1841	4
-3143	587	1229	-766.9168	143.327	299.8134	4
-2062	705	953	-503.0203	172.07603	232.61935	4
-1745	1374	1098	-425.67343	335.34946	267.90997	4
-1816	865	1342	-443.21295	210.9556	327.53568	4
-1995	193	1317	-486.72305	47.143272	321.3136	4
-2074	1028	1166	-506.01315	250.9299	284.43344	4
-2637	1317	947	-643.4115	321.43393	231.05133	4
-2678	1460	740	-653.4576	356.2172	180.4633	4
-2662	1169	508	-649.5177	285.26263	123.96287	4
-3057	847	588	-745.8813	206.68054	143.5765	4
-4315	469	363	-1052.9645	114.44951	88.46873	4
-4939	333	179	-1205.0804	81.31231	43.720825	4
-6417	1257	381	-1565.6376	306.69693	92.98909	4
-6184	2333	903	-1508.9143	569.33655	220.2168	4
-5138	2036	1271	-1253.671	496.68057	310.24466	4
-4699	1696	1623	-1146.5149	413.89468	396.058	4
-4618	1474	1938	-1126.7842	359.597	472.78265	4
-3925	1482	1664	-957.71124	361.5632	406.09958	4
-2770	1169	1033	-675.7801	285.22357	251.95471	4
-1955	64	407	-476.9324	15.659574	99.23266	4
-886	391	-121	-216.0749	95.36992	-29.467861	4
-745	995	-287	-181.66931	242.85837	-70.01946	4
-2283	1459	-762	-557.1171	355.9848	-186.02979	4
-5037	3576	-259	-1228.9127	872.49817	-63.25296	4
-7930	5491	1540	-1934.8308	1339.8607	375.74976	4
-6142	3971	3475	-1498.6018	968.975	847.8698	4
-2693	2124	3465	-657.15137	518.3618	845.3751	4
-2782	2013	2247	-678.8364	491.12015	548.3266	4
-2729	1407	1227	-665.9445	343.22122	299.50278	4
-3172	1549	1235	-773.9647	378.0156	301.44977	4
-2682	2222	1415	-654.3973	542.1501	345.2404	4
-3829	2058	1838	-934.1719	502.11572	448.56534	4
-5726	979	2324	-1397.2379	238.84319	567.0962	4
-8125	677	1734	-1982.4032	165.09714	423.2064	4
-7877	1128	1649	-1921.8904	275.18042	402.39688	4
-6077	623	1209	-1482.7861	152.10289	294.95645	4
-5743	1119	935	-1401.3115	273.00546	228.2032	4
-5298	1539	1222	-1292.7341	375.57675	298.22137	4
-4159	1192	1234	-1014.80725	290.77176	300.98538	4
-2900	1078	1024	-707.6087	263.05624	249.91428	4
-2212	790	949	-539.70215	192.75822	231.51186	4
-1908	345	895	-465.61652	84.20219	218.39355	4
-1964	579	818	-479.14053	141.36174	199.62898	4
-2254	1390	771	-550.03564	339.19788	188.17694	4
-2602	2038	558	-634.91565	497.378	136.2501	4
-2995	2379	360	-730.67566	580.4004	87.721886	4
-3393	2418	473	-827.9175	590.0924	115.375374	4
-3782	2399	665	-922.7271	585.4477	162.2966	4
-4015	2241	973	-979.63184	546.87946	237.35028	4
-4401	2032	970	-1073.8582	495.69217	236.57422	4
-5547	2098	787	-1353.3536	511.9405	192.05304	4
-6481	2023	759	-1581.2684	493.5107	185.2853	4
-5095	1933	850	-1243.1337	471.57834	207.47246	4
-3474	1704	914	-847.582	415.8211	223.07135	4
-3775	1363	852	-921.209	332.48642	207.91963	4
-4058	1211	1047	-990.15625	295.57892	255.43036	4
-3822	1021	837	-932.53937	249.21274	204.15523	4
-2809	1189	614	-685.4971	290.1111	149.79996	4
-2146	1697	803	-523.67377	413.9624	195.83395	4
-1778	1747	1112	-433.92874	426.18848	271.26648	4
-2062	1733	1255	-503.06213	422.95914	306.14813	4
-2491	1771	1489	-607.78577	432.06818	363.41565	4
-2780	1731	1662	-678.23926	422.38873	405.40756	4
-2869	1584	1878	-700.0607	386.50232	458.24393	4
-2817	1550	2022	-687.2886	378.28244	493.4253	4
-3158	1589	2114	-770.5475	387.68042	515.77466	4
-3941	1731	2194	-961.71454	422.40314	535.3995	4
-4573	1647	2355	-1115.826	401.8267	574.70966	4
-4780	1544	2174	-1166.2137	376.7719	530.4895	4
-5183	1933	2121	-1264.5653	471.6263	517.41583	4
-5816	2024	2394	-1418.9829	493.9691	584.16113	4
-5270	1645	2235	-1285.8619	401.46982	545.32477	4
-3318	1173	1523	-809.65674	286.1913	371.67352	4
-2890	1115	1175	-705.24176	271.99066	286.6433	4
-3431	1074	1012	-837.2551	262.09265	246.80756	4
-4424	984	790	-1079.5187	240.05028	192.7634	4
-4880	1063	600	-1190.6234	259.48444	146.509	4
-4429	1013	620	-1080.7467	247.1158	151.16745	4
-3869	1063	646	-944.1396	259.3805	157.59277	4
-3103	1041	581	-757.20667	254.01254	141.70772	4
-2883	1116	423	-703.3551	272.3394	103.09983	4
-2845	1165	428	-694.2609	284.3086	104.432785	4
-2502	1018	375	-610.38464	248.34785	91.39731	4
-2371	1046	490	-578.46576	255.11948	119.51612	4
-2371	1136	739	-578.5434	277.0892	180.2746	4
-2213	1101	824	-539.9253	268.70633	201.04327	4
-2087	1117	702	-509.2935	272.64706	171.29424	4
-2144	1164	715	-523.2395	284.0706	174.54271	4
-2553	1372	804	-622.97906	334.7778	196.25914	4
-3182	1709	954	-776.2901	417.00162	232.8903	4
-3541	1731	1006	-863.95337	422.35846	245.42026	4
-3322	1665	1033	-810.669	406.29822	251.93155	4
-3453	1532	1013	-842.5185	373.75284	247.1503	4
-4949	1585	1142	-1207.5781	386.77756	278.59415	4
-6876	1857	1007	-1677.7621	453.22586	245.72557	4
-7743	2657	1584	-1889.1792	648.3773	386.58408	4
-5845	3139	2674	-1426.3004	765.88446	652.5557	4
-4528	3566	2874	-1104.7915	870.05896	701.1775	4
-3995	3020	2566	-974.74115	736.7814	626.05383	4
-3367	1938	1517	-821.5746	472.98044	370.09787	4
-2604	1355	1304	-635.35284	330.7123	318.1707	4
-2067	1530	1350	-504.4264	373.2265	329.51978	4
-1838	1625	1550	-448.49802	396.51068	378.15048	4
-1924	1413	1575	-469.55023	344.8166	384.39984	4
-2272	1759	1459	-554.4639	429.23755	355.90915	4
-2950	1719	1303	-719.77563	419.34686	317.84314	4
-2992	1347	1195	-729.9429	328.76385	291.5943	4
-2983	1074	997	-727.7485	262.11154	243.19356	4
-2870	1244	898	-700.3398	303.43356	219.19856	4
-3369	1007	843	-822.04315	245.74303	205.67654	4
-4462	1136	997	-1088.7314	277.18143	243.24051	4
-5643	1287	1063	-1376.9696	314.01675	259.46936	4
-7104	1959	1260	-1733.3865	477.95197	307.48032	4
-6700	1889	1361	-1634.7224	460.8058	332.14447	4
-5410	1449	1201	-1319.9794	353.52426	292.94125	4
-4425	1201	1130	-1079.624	293.02872	275.744	4
-3492	1172	1193	-851.92847	286.05447	291.1426	4
-2748	1224	967	-670.43085	298.7133	235.86714	4
-1998	1165	774	-487.57233	284.3243	188.94527	4
-1606	1293	664	-391.89966	315.54852	161.94608	4
-1500	1384	491	-366.05594	337.68726	119.69052	4
-2017	1340	400	-492.08212	326.86493	97.68501	4
-2580	1376	508	-629.51965	335.80673	123.90437	4
-3118	1531	745	-760.83466	373.50772	181.74155	4
-2836	1578	1077	-691.96796	385.06464	262.81744	4
-3387	1624	1246	-826.337	396.2132	303.91766	4
-4631	2219	1448	-1129.8496	541.3326	353.3765	4
-7711	2995	2199	-1881.5764	730.79626	536.61646	4
-7104	2891	3075	-1733.3823	705.3959	750.33026	4
-5205	2401	2605	-1269.9163	585.7683	635.70325	4
-5332	2190	2391	-1301.0509	534.39966	583.30597	4
-4838	1176	2174	-1180.3995	286.83215	530.43384	4
-3639	921	1593	-887.9753	224.62064	388.57083	4
-2416	1112	1217	-589.4253	271.4483	296.91605	4
-1953	1466	1006	-476.65356	357.75726	245.37695	4
-1935	1521	1036	-472.2222	371.0827	252.69493	4
-1955	1464	1132	-477.02893	357.18686	276.29926	4
-2157	1274	1195	-526.39545	310.76154	291.66943	4
-2552	1282	1058	-622.5986	312.7369	258.12708	4
-2419	903	703	-590.2878	220.39236	171.6422	4
-2455	1059	726	-599.08203	258.3753	177.22314	4
-2826	999	935	-689.4494	243.66772	228.07703	4
-3762	962	808	-917.8351	234.73158	197.09631	4
-5501	1055	876	-1342.3556	257.33957	213.85696	4
-6426	1420	1278	-1567.9452	346.5097	311.84482	4
-7491	1581	1302	-1827.7573	385.8777	317.58362	4
-6674	1467	1293	-1628.3627	357.88068	315.4191	4
-5570	1360	1586	-1359.0029	331.8891	386.86237	4
-4556	1737	1755	-1111.744	423.7953	428.2801	4
-3567	1627	1376	-870.4389	396.91217	335.8035	4
-2569	1359	1015	-626.95386	331.66925	247.55086	4
-2181	915	730	-532.1371	223.13924	178.22113	4
-1638	1192	670	-399.7691	290.87234	163.59575	4
-1532	1206	429	-373.746	294.3175	104.79254	4
-1863	1427	428	-454.48438	348.27808	104.45534	4
-2397	1761	544	-584.9463	429.57156	132.81137	4
-2418	2036	900	-590.0446	496.83548	219.50018	4
-3548	1892	1100	-865.7652	461.61462	268.4962	4
-5086	1962	1201	-1241.0918	478.7459	292.93457	4
-7646	2266	1489	-1865.5247	552.788	363.39874	4
-8259	4140	3370	-2015.2921	1010.17236	822.25885	4
-5590	3106	3479	-1363.9065	757.9858	848.9191	4
-5051	2557	2417	-1232.4125	623.91077	589.731	4
-4598	2075	2022	-1121.9852	506.29285	493.38373	4
-3832	656	1272	-935.08185	160.00298	310.39258	4
-2898	498	1276	-707.12396	121.46741	311.33496	4
-2574	438	1142	-628.0777	106.799576	278.5828	4
-1952	667	999	-476.17926	162.84651	243.85953	4
-2073	977	760	-505.77518	238.3756	185.4915	4
-2420	1196	652	-590.57526	291.71732	159.17697	4
-2817	1142	410	-687.3731	278.57925	99.96526	4
-2482	928	363	-605.591	226.50499	88.498764	4
-2772	946	452	-676.44836	230.7453	110.184235	4
-3299	949	651	-805.0093	231.60358	158.8154	4
-4475	1359	744	-1091.949	331.5573	181.51996	4
-5955	1812	891	-1452.9042	442.1236	217.4196	4
-5871	1771	983	-1432.4497	432.12222	239.91571	4
-5495	1377	1149	-1340.845	335.9563	280.3126	4
-5093	1229	1286	-1242.8114	299.9047	313.86798	4
-5127	1630	1756	-1250.8992	397.765	428.4811	4
-5123	2434	1763	-1250.082	593.9298	430.05905	4
-4017	2719	1411	-980.2015	663.4485	344.24332	4
-3048	1520	885	-743.8105	370.99057	215.97913	4
-3189	1086	661	-778.2045	265.01633	161.3824	4
-2230	1086	349	-544.03973	264.9065	85.056984	4
-1688	890	173	-411.86304	217.15256	42.13549	4
-1491	1335	-586	-363.77954	325.64725	-143.02953	4
-3710	1875	-818	-905.3461	457.58957	-199.64685	4
-7364	4101	234	-1796.9011	1000.7234	57.0657	4
-7453	4740	1861	-1818.481	1156.4701	453.97928	4
-3907	3340	2690	-953.2456	814.8969	656.43036	4
-3759	1236	3896	-917.20667	301.57758	950.51666	4
-3682	1777	2474	-898.2896	433.6836	603.6694	4
-3468	950	1428	-846.13666	231.76437	348.52002	4
-2953	674	2013	-720.50885	164.54243	491.11942	4
-2330	1060	1943	-568.57434	258.70074	474.02213	4
-2744	1318	2301	-669.53174	321.5311	561.50824	4
-2899	1492	1811	-707.2819	364.14444	441.85886	4
-3410	994	1358	-832.05554	242.55511	331.43253	4
-5194	1713	974	-1267.315	417.98645	237.53786	4
-7047	2493	1048	-1719.5409	608.28625	255.65115	4
-6631	2643	848	-1617.9701	644.9312	206.83783	4
-6010	1443	550	-1466.4109	352.02185	134.3169	4
-4707	1073	642	-1148.5851	261.86182	156.5848	4
-3602	947	1090	-878.8525	231.18036	265.9903	4
-2541	1391	1064	-619.91986	339.48505	259.53055	4
-2174	1460	1218	-530.3474	356.28308	297.24753	4
-1624	1488	989	-396.15665	363.08926	241.27544	4
-1546	1335	567	-377.23376	325.63846	138.31558	4
-1700	1474	369	-414.82773	359.77792	89.94244	4
-2147	1704	755	-523.7688	415.65866	184.176	4
-2407	1582	955	-587.21515	386.12204	232.95401	4
-2755	1557	741	-672.2068	380.02972	180.6851	4
-2866	1623	1041	-699.27563	396.1135	254.0856	4
-3933	1654	1210	-959.7413	403.67728	295.29572	4
-6746	1914	983	-1646.0206	467.08957	239.73907	4
-9556	2723	1755	-2331.6692	664.53296	428.21664	4
-7562	2278	2698	-1845.1364	555.78436	658.34045	4
-5638	1546	3053	-1375.7051	377.2352	744.998	4
-4885	879	3016	-1191.8848	214.37126	735.9605	4
-3716	684	2170	-906.7248	166.87439	529.36096	4
-2642	897	1553	-644.6544	218.75487	378.88705	4
-1374	969	1279	-335.1742	236.38637	312.0033	4
-854	1303	1312	-208.37646	318.02423	320.12048	4
-1049	1566	1550	-256.06528	382.13544	378.14	4
-1573	524	1677	-383.87033	127.74945	409.21848	4
-2257	178	1595	-550.61426	43.391685	389.19608	4
-2926	1214	1564	-713.83167	296.1891	381.62823	4
-3888	1564	1618	-948.6646	381.5809	394.86578	4
-4564	1760	1585	-1113.7147	429.34604	386.76434	4
-5069	1553	1589	-1236.7317	379.00702	387.7374	4
-5779	1518	1695	-1410.0245	370.29132	413.58368	4
-6260	1476	1962	-1527.3721	360.2245	478.82248	4
-5664	1466	2062	-1382.0535	357.65497	503.17828	4
-3932	1091	1878	-959.3746	266.2069	458.1209	4
-3286	615	1106	-801.67694	150.1073	269.7507	4
-3511	485	659	-856.7921	118.2378	160.69424	4
-4258	665	440	-1038.8319	162.14148	107.29409	4
-4608	602	260	-1124.362	146.97215	63.42642	4
-4354	1213	136	-1062.3695	296.09152	33.220066	4
-4021	1745	325	-981.0502	425.70383	79.33844	4
-3445	1908	610	-840.64685	465.4751	148.84761	4
-3168	1842	809	-772.9282	449.4825	197.34158	4
-2971	1700	639	-724.99567	414.89517	155.80966	4
-2810	1617	663	-685.67694	394.49493	161.84898	4
-2576	1454	626	-628.5672	354.76913	152.77626	4
-2540	1444	638	-619.8168	352.38638	155.7238	4
-2568	1707	608	-626.5565	416.564	148.28053	4
-2733	1978	847	-666.81915	482.60086	206.76662	4
-2866	2114	916	-699.296	515.8197	223.50943	4
-3104	2053	1030	-757.3054	500.9545	251.42862	4
-3379	1953	1085	-824.5345	476.49756	264.8556	4
-3996	1857	1247	-974.9326	453.2211	304.27383	4
-4202	1715	1306	-1025.2277	418.39545	318.76428	4
-4775	1775	1449	-1165.1543	433.10812	353.5547	4
-5460	2004	1806	-1332.3235	488.88684	440.73788	4
-4884	1820	1980	-1191.7595	444.10272	483.01114	4
-3609	1346	1843	-880.576	328.38885	449.59836	4
-3817	1025	1708	-931.411	250.1409	416.64215	4
-4369	952	1619	-1066.0042	232.23648	394.99576	4
-4230	760	1432	-1032.0718	185.42899	349.38538	4
-3231	853	1294	-788.42285	208.23877	315.732	4
-2369	1165	1289	-578.01495	284.26987	314.46832	4
-1943	1353	1614	-474.03198	330.19318	393.92172	4
-1951	1482	1829	-476.07495	361.66748	446.38098	4
-2240	1607	1971	-546.5707	392.10614	481.01096	4
-2586	1155	2021	-630.9709	281.90536	493.1069	4
-2681	1207	1811	-654.20483	294.54388	441.8875	4
-2777	1414	1637	-677.5754	345.00336	399.50836	4
-2786	1507	1615	-679.8261	367.69183	393.99835	4
-2640	1341	1651	-644.16327	327.13	402.92203	4
-2536	996	1476	-618.68066	243.0018	360.17596	4
-2371	680	1196	-578.6269	165.96234	291.70596	4
-2489	799	1057	-607.363	194.85777	257.92285	4
-2840	1023	1066	-693.0788	249.52455	260.01303	4
-3287	1205	1183	-802.0325	293.91708	288.66437	4
-2954	1374	1278	-720.6664	335.16882	311.74173	4
-3484	1528	1302	-850.1594	372.79608	317.68423	4
-5126	1739	1541	-1250.6403	424.23383	375.93674	4
-5884	1523	1435	-1435.641	371.64532	350.16122	4
-6725	1458	1377	-1640.9598	355.68268	335.8981	4
-6847	1215	1324	-1670.6124	296.45493	323.07364	4
-6376	1137	1367	-1555.6293	277.32993	333.61887	4
-5110	1225	1241	-1246.7417	298.9788	302.92416	4
-3561	1201	1105	-868.9675	292.97577	269.511	4
-2549	1115	1044	-622.0052	272.08014	254.70993	4
-1829	1192	976	-446.35373	290.87375	238.14392	4
-1482	1346	795	-361.57852	328.46906	194.08405	4
-1380	1178	702	-336.77246	287.48102	171.37926	4
-1696	1069	459	-413.79312	260.74982	111.92879	4
-2466	1169	508	-601.66766	285.19968	123.917786	4
-2952	1108	679	-720.1919	270.44318	165.75061	4
-2828	1283	746	-690.1089	313.10785	181.94922	4
-2964	1519	1058	-723.2188	370.63483	258.21548	4
-3928	1797	1299	-958.43726	438.47974	317.00952	4
-5268	2328	1788	-1285.3947	567.9871	436.22116	4
-7400	2779	2476	-1805.6992	677.98627	604.1817	4
-6346	2361	3199	-1548.3523	576.1287	780.572	4
-5374	1687	2848	-1311.2529	411.57333	694.8426	4
-5182	1452	2453	-1264.4386	354.19693	598.5106	4
-4047	782	1878	-987.46277	190.68858	458.2016	4
-2718	919	1431	-663.17334	224.24084	349.05325	4
-1979	1129	1147	-482.9264	275.58044	279.97467	4
-2057	1495	1163	-501.98697	364.66312	283.7003	4
-1658	1252	1138	-404.50018	305.46844	277.55304	4
-1644	1192	966	-401.09875	290.9568	235.64317	4
-1778	1367	817	-433.712	333.65732	199.44795	4
-2307	1645	739	-562.85486	401.3613	180.33649	4
-2804	1520	790	-684.2974	370.87726	192.65489	4
-2992	1185	754	-730.0838	289.07913	184.04163	4
-4225	1123	864	-1031.0055	274.01566	210.70677	4
-4826	1097	1043	-1177.5061	267.603	254.42995	4
-6159	1142	1205	-1502.7855	278.68115	294.11307	4
-7149	1576	1414	-1744.456	384.47562	344.94492	4
-6391	1449	1348	-1559.294	353.67276	328.99075	4
-5618	1392	1270	-1370.8712	339.6432	309.96686	4
-4688	1458	1589	-1143.989	355.63037	387.80676	4
-3740	1414	1708	-912.49243	344.9053	416.86194	4
-2811	1471	1383	-685.79376	358.94415	337.47122	4
-2236	1173	1014	-545.70105	286.24765	247.49208	4
-1820	1212	912	-444.15268	295.73486	222.64459	4
-1773	1491	817	-432.65967	363.88223	199.28406	4
-1974	1515	703	-481.6844	369.75845	171.47226	4
-2725	1671	760	-665.01587	407.81897	185.41841	4
-2883	1664	914	-703.5455	405.93732	223.01833	4
-3306	1869	922	-806.58307	455.9804	225.03491	4
-4349	2213	1172	-1061.2446	539.8621	286.00287	4
-5386	2737	1460	-1314.1293	667.92365	356.2864	4
-6026	3663	2330	-1470.2518	893.82	568.54034	4
-6095	3210	2866	-1487.2946	783.2052	699.2895	4
-5933	1963	2484	-1447.6277	479.04462	605.99695	4
-5845	1564	2296	-1426.1035	381.65405	560.11383	4
-5178	1135	1864	-1263.507	277.01886	454.77728	4
-3709	1138	1591	-904.9629	277.57516	388.24112	4
-2942	1042	1461	-717.95905	254.29173	356.60294	4
-2672	922	1390	-651.9111	225.08713	339.17438	4
-2277	746	1097	-555.4818	182.06268	267.74643	4
-2091	759	809	-510.2364	185.28712	197.37851	4
-2538	859	646	-619.1663	209.47743	157.59361	4
-2977	828	471	-726.33575	201.92365	115.038666	4
-3072	803	449	-749.62317	196.02014	109.484665	4
-3246	1022	741	-792.0792	249.37439	180.91309	4
-3333	1409	943	-813.2992	343.7435	230.12955	4
-3729	1737	950	-909.80206	423.94006	231.71884	4
-5326	2632	1379	-1299.5503	642.279	336.56628	4
-5856	2712	1744	-1428.7725	661.7012	425.59634	4
-5463	2011	1673	-1333.0415	490.64633	408.27957	4
-5204	1410	1472	-1269.6604	343.94928	359.26047	4
-4734	1148	1725	-1154.9785	280.00305	420.87192	4
-4165	1628	1662	-1016.2732	397.20523	405.62976	4
-3187	1801	1363	-777.5561	439.47443	332.59058	4
-2680	1672	832	-653.8596	407.9901	202.9455	4
-2514	1838	695	-613.32886	448.44107	169.63826	4
-2697	1944	649	-657.9788	474.32742	158.29924	4
-2930	1964	618	-714.8592	479.14703	150.88292	4
-3220	2126	563	-785.56866	518.706	137.44052	4
-2981	2084	716	-727.4678	508.5856	174.79987	4
-3133	1876	506	-764.33405	457.63455	123.46982	4
-4348	2292	636	-1060.9486	559.18933	155.26706	4
-6418	2989	1105	-1565.9982	729.3539	269.73813	4
-6955	3716	2324	-1696.9977	906.64966	566.9963	4
-5509	3489	3135	-1344.1559	851.38464	764.94147	4
-5117	2756	2743	-1248.5093	672.4192	669.2378	4
-5104	2103	2335	-1245.4644	513.06165	569.7005	4
-4178	953	1543	-1019.51624	232.42488	376.58444	4
-3309	544	1322	-807.41907	132.71315	322.60333	4
-2533	413	1119	-618.1129	100.7355	272.9983	4
-2381	764	1297	-580.9967	186.39128	316.50067	4
-2317	488	1556	-565.2891	118.95347	379.77255	4
